zipcode,city,state
11419,S RICHMOND HILL,NY
11418,RICHMOND HILL,NY
07111,IRVINGTON,NJ
07112,NEWARK,NJ
07103,NEWARK,NJ
07104,NEWARK,NJ
07032,KEARNY,NJ
07029,HARRISON,NJ
07107,NEWARK,NJ
07304,JERSEY CITY,NJ
07306,JERSEY CITY,NJ
07306,JERSEY CITY,NJ
07303,JERSEY CITY,NJ
07310,JERSEY CITY,NJ
07310,JERSEY CITY,NJ
07071,LYNDHURST,NJ
07070,RUTHERFORD,NJ
07087,UNION CITY,NJ
07047,NORTH BERGEN,NJ
07009,CEDAR GROVE,NJ
07424,LITTLE FALLS,NJ
07011,CLIFTON,NJ
07501,PATERSON,NJ
07470,WAYNE,NJ
07508,HALEDON,NJ
07514,PATERSON,NJ
07072,CARLSTADT,NJ
07055,PASSAIC,NJ
07055,PASSAIC,NJ
07644,LODI,NJ
07074,MOONACHIE,NJ
07606,SOUTH HACKENSACK,NJ
07663,SADDLE BROOK,NJ
07662,ROCHELLE PARK,NJ
07601,HACKENSACK,NJ
07646,NEW MILFORD,NJ
10006,NEW YORK,NY
10038,NEW YORK,NY
10007,NEW YORK,NY
10013,NEW YORK,NY
10003,NEW YORK,NY
10002,NEW YORK,NY
10002,NEW YORK,NY
10018,NEW YORK,NY
10001,NEW YORK,NY
10001,NEW YORK,NY
10018,NEW YORK,NY
10017,NEW YORK,NY
10036,NEW YORK,NY
11104,SUNNYSIDE,NY
11106,ASTORIA,NY
07093,WEST NEW YORK,NJ
07047,NORTH BERGEN,NJ
07024,FORT LEE,NJ
10028,NEW YORK,NY
10029,NEW YORK,NY
10029,NEW YORK,NY
10027,NEW YORK,NY
10031,NEW YORK,NY
10455,BRONX,NY
10451,BRONX,NY
11379,MIDDLE VILLAGE,NY
11374,REGO PARK,NY
11377,WOODSIDE,NY
11368,CORONA,NY
11368,CORONA,NY
11369,EAST ELMHURST,NY
11354,FLUSHING,NY
11354,FLUSHING,NY
10459,BRONX,NY
07657,RIDGEFIELD,NJ
10452,BRONX,NY
10033,NEW YORK,NY
07621,BERGENFIELD,NJ
10457,BRONX,NY
10453,BRONX,NY
10462,BRONX,NY
10458,BRONX,NY
10471,BRONX,NY
10467,BRONX,NY
10461,BRONX,NY
10469,BRONX,NY
10475,BRONX,NY
10475,BRONX,NY
10701,YONKERS,NY
10466,BRONX,NY
10704,YONKERS,NY
07871,SPARTA,NJ
07462,VERNON,NJ
07405,BUTLER,NJ
07405,BUTLER,NJ
07436,OAKLAND,NJ
07420,HASKELL,NJ
10990,WARWICK,NY
10990,WARWICK,NY
10990,WARWICK,NY
10924,GOSHEN,NY
07432,MIDLAND PARK,NJ
07446,RAMSEY,NJ
07463,WALDWICK,NJ
07652,PARAMUS,NJ
07656,PARK RIDGE,NJ
07645,MONTVALE,NJ
07430,MAHWAH,NJ
10974,SLOATSBURG,NY
07624,CLOSTER,NJ
10706,HASTINGS ON HDSN,NY
10583,SCARSDALE,NY
10523,ELMSFORD,NY
10994,WEST NYACK,NY
10956,NEW CITY,NY
10950,MONROE,NY
10566,PEEKSKILL,NY
10996,WEST POINT,NY
44030,CONNEAUT,OH
16335,MEADVILLE,PA
16335,MEADVILLE,PA
16415,FAIRVIEW,PA
16509,ERIE,PA
16506,ERIE,PA
16509,ERIE,PA
16505,ERIE,PA
16503,ERIE,PA
16428,NORTH EAST,PA
16354,TITUSVILLE,PA
16365,WARREN,PA
14701,JAMESTOWN,NY
14701,JAMESTOWN,NY
14733,FALCONER,NY
14063,FREDONIA,NY
14081,IRVING,NY
14081,IRVING,NY
14047,DERBY,NY
14047,DERBY,NY
14072,GRAND ISLAND,NY
14305,NIAGARA FALLS,NY
14304,NIAGARA FALLS,NY
14304,NIAGARA FALLS,NY
16701,BRADFORD,PA
14760,OLEAN,NY
14895,WELLSVILLE,NY
14843,HORNELL,NY
14843,HORNELL,NY
14810,BATH,NY
14070,GOWANDA,NY
14141,SPRINGVILLE,NY
14075,HAMBURG,NY
14219,BUFFALO,NY
14210,BUFFALO,NY
14220,BUFFALO,NY
14212,BUFFALO,NY
14225,CHEEKTOWAGA,NY
14043,DEPEW,NY
14043,DEPEW,NY
14173,YORKSHIRE,NY
14011,ATTICA,NY
14207,BUFFALO,NY
14209,BUFFALO,NY
14216,BUFFALO,NY
14217,BUFFALO,NY
14150,TONAWANDA,NY
14225,BUFFALO,NY
14043,DEPEW,NY
14150,TONAWANDA,NY
14120,NORTH TONAWANDA,NY
14221,BUFFALO,NY
14221,BUFFALO,NY
14094,LOCKPORT,NY
14020,BATAVIA,NY
14103,MEDINA,NY
14411,ALBION,NY
14437,DANSVILLE,NY
14454,GENESEO,NY
14454,GENESEO,NY
14424,CANANDAIGUA,NY
14624,ROCHESTER,NY
14624,ROCHESTER,NY
14420,BROCKPORT,NY
14626,ROCHESTER,NY
14626,ROCHESTER,NY
14623,ROCHESTER,NY
14623,ROCHESTER,NY
14624,ROCHESTER,NY
14620,ROCHESTER,NY
14623,ROCHESTER,NY
14445,EAST ROCHESTER,NY
14625,ROCHESTER,NY
14564,VICTOR,NY
14564,VICTOR,NY
14526,PENFIELD,NY
14606,ROCHESTER,NY
14621,ROCHESTER,NY
14616,ROCHESTER,NY
14580,WEBSTER,NY
18848,TOWANDA,PA
18848,TOWANDA,PA
14830,CORNING,NY
14870,PAINTED POST,NY
14901,ELMIRA,NY
14845,HORSEHEADS,NY
14845,HORSEHEADS,NY
14891,WATKINS GLEN,NY
18840,SAYRE,PA
14850,ITHACA,NY
18657,TUNKHANNOCK,PA
18411,S ABINGTON TWP,PA
18508,SCRANTON,PA
18403,EYNON,PA
18403,EYNON,PA
18822,HALLSTEAD,PA
18834,NEW MILFORD,PA
13850,VESTAL,NY
13760,ENDICOTT,NY
13905,BINGHAMTON,NY
13904,BINGHAMTON,NY
13901,BINGHAMTON,NY
13745,CHENANGO BRIDGE,NY
13148,SENECA FALLS,NY
14850,ITHACA,NY
14513,NEWARK,NY
14589,WILLIAMSON,NY
13021,AUBURN,NY
13069,FULTON,NY
13045,CORTLAND,NY
13159,TULLY,NY
13815,NORWICH,NY
13219,SYRACUSE,NY
13219,SYRACUSE,NY
13212,SYRACUSE,NY
13205,SYRACUSE,NY
13104,MANLIUS,NY
13202,SYRACUSE,NY
13244,SYRACUSE,NY
13244,SYRACUSE,NY
13210,SYRACUSE,NY
13208,SYRACUSE,NY
13206,SYRACUSE,NY
13206,SYRACUSE,NY
13212,SYRACUSE,NY
13090,LIVERPOOL,NY
13039,CICERO,NY
13037,CHITTENANGO,NY
13421,ONEIDA,NY
18407,CARBONDALE,PA
12701,MONTICELLO,NY
12701,MONTICELLO,NY
12754,LIBERTY,NY
10940,MIDDLETOWN,NY
12549,MONTGOMERY,NY
12584,VAILS GATE,NY
12550,NEWBURGH,NY
12550,NEWBURGH,NY
12550,NEWBURGH,NY
12524,FISHKILL,NY
12601,POUGHKEEPSIE,NY
12561,NEW PALTZ,NY
12528,HIGHLAND,NY
12603,POUGHKEEPSIE,NY
12603,POUGHKEEPSIE,NY
12401,KINGSTON,NY
12401,KINGSTON,NY
12414,CATSKILL,NY
13820,ONEONTA,NY
13413,NEW HARTFORD,NY
13490,WESTMORELAND,NY
13492,WHITESBORO,NY
13502,UTICA,NY
13440,ROME,NY
13440,ROME,NY
13350,HERKIMER,NY
13365,LITTLE FALLS,NY
12043,COBLESKILL,NY
12303,SCHENECTADY,NY
12203,ALBANY,NY
12203,ALBANY,NY
12306,SCHENECTADY,NY
12305,SCHENECTADY,NY
12095,JOHNSTOWN,NY
12078,GLOVERSVILLE,NY
12078,GLOVERSVILLE,NY
12010,AMSTERDAM,NY
13126,OSWEGO,NY
13142,PULASKI,NY
13601,WATERTOWN,NY
13601,WATERTOWN,NY
13602,FORT DRUM,NY
13309,BOONVILLE,NY
13309,BOONVILLE,NY
13669,OGDENSBURG,NY
13617,CANTON,NY
13676,POTSDAM,NY
13662,MASSENA,NY
12953,MALONE,NY
11559,LAWRENCE,NY
11434,JAMAICA,NY
11432,JAMAICA,NY
11413,LAURELTON,NY
11580,VALLEY STREAM,NY
11003,ELMONT,NY
11561,LONG BEACH,NY
11552,WEST HEMPSTEAD,NY
11510,NORTH BALDWIN,NY
11550,HEMPSTEAD,NY
11566,MERRICK,NY
11783,SEAFORD,NY
11793,WANTAGH,NY
11701,AMITYVILLE,NY
11701,AMITYVILLE,NY
11366,FRESH MEADOWS,NY
11439,JAMAICA,NY
11432,JAMAICA,NY
11361,BAYSIDE,NY
11004,GLEN OAKS,NY
11362,LITTLE NECK,NY
11040,NEW HYDE PARK,NY
11550,HEMPSTEAD,NY
11530,GARDEN CITY,NY
11590,WESTBURY,NY
11548,GREENVALE,NY
11542,GLEN COVE,NY
11554,EAST MEADOW,NY
11554,EAST MEADOW,NY
11753,JERICHO,NY
11803,PLAINVIEW,NY
11791,SYOSSET,NY
11714,BETHPAGE,NY
11735,FARMINGDALE,NY
11757,LINDENHURST,NY
11735,FARMINGDALE,NY
11743,HUNTINGTON,NY
11743,HUNTINGTON,NY
11743,HUNTINGTON,NY
11704,WEST BABYLON,NY
11703,NORTH BABYLON,NY
11706,BAY SHORE,NY
11788,HAUPPAUGE,NY
11743,HUNTINGTON,NY
11725,COMMACK,NY
11787,SMITHTOWN,NY
11716,BOHEMIA,NY
11779,RONKONKOMA,NY
11779,RONKONKOMA,NY
11715,BLUE POINT,NY
11772,PATCHOGUE,NY
11772,PATCHOGUE,NY
11738,FARMINGVILLE,NY
11790,STONY BROOK,NY
11720,CENTEREACH,NY
11727,CORAM,NY
10573,PORT CHESTER,NY
06905,STAMFORD,CT
10549,MT KISCO,NY
10598,YORKTOWN HEIGHTS,NY
06810,DANBURY,CT
06810,DANBURY,CT
10509,BREWSTER,NY
06801,BETHEL,CT
06811,DANBURY,CT
06810,DANBURY,CT
06810,DANBURY,CT
06810,DANBURY,CT
06804,BROOKFIELD,CT
06610,BRIDGEPORT,CT
06614,STRATFORD,CT
06606,BRIDGEPORT,CT
06484,SHELTON,CT
06418,DERBY,CT
06460,MILFORD,CT
06477,ORANGE,CT
06516,WEST HAVEN,CT
06401,ANSONIA,CT
11967,SHIRLEY,NY
11901,RIVERHEAD,NY
11968,SOUTHAMPTON,NY
06511,NEW HAVEN,CT
06405,BRANFORD,CT
06514,HAMDEN,CT
06514,HAMDEN,CT
06475,OLD SAYBROOK,CT
06357,NIANTIC,CT
06320,NEW LONDON,CT
06385,WATERFORD,CT
06340,GROTON,CT
02891,WESTERLY,RI
02879,WAKEFIELD,RI
06776,NEW MILFORD,CT
06702,WATERBURY,CT
06706,WATERBURY,CT
06705,WATERBURY,CT
06795,WATERTOWN,CT
06790,TORRINGTON,CT
12534,HUDSON,NY
01240,LENOX,MA
06467,MILLDALE,CT
06492,WALLINGFORD,CT
06450,MERIDEN,CT
06010,BRISTOL,CT
06489,SOUTHINGTON,CT
06037,BERLIN,CT
06416,CROMWELL,CT
06416,CROMWELL,CT
06111,NEWINGTON,CT
06010,BRISTOL,CT
06053,NEW BRITAIN,CT
06032,FARMINGTON,CT
06106,HARTFORD,CT
06106,HARTFORD,CT
06109,WETHERSFIELD,CT
06114,HARTFORD,CT
06105,HARTFORD,CT
06002,BLOOMFIELD,CT
06103,HARTFORD,CT
06033,GLASTONBURY,CT
06042,MANCHESTER,CT
06096,WINDSOR LOCKS,CT
06088,EAST WINDSOR,CT
06360,NORWICH,CT
06066,VERNON ROCKVILLE,CT
06066,VERNON ROCKVILLE,CT
06226,WILLIMANTIC,CT
06279,WILLINGTON,CT
01085,WESTFIELD,MA
06082,ENFIELD,CT
01109,SPRINGFIELD,MA
01104,SPRINGFIELD,MA
01089,WEST SPRINGFIELD,MA
01020,CHICOPEE,MA
01104,SPRINGFIELD,MA
01040,HOLYOKE,MA
01073,SOUTHAMPTON,MA
01027,EASTHAMPTON,MA
01020,CHICOPEE,MA
01060,NORTHAMPTON,MA
01035,HADLEY,MA
01128,SPRINGFIELD,MA
01056,LUDLOW,MA
12206,ALBANY,NY
12144,RENSSELAER,NY
12204,MENANDS,NY
12110,LATHAM,NY
12182,TROY,NY
12180,TROY,NY
12065,HALFMOON,NY
01201,PITTSFIELD,MA
05201,BENNINGTON,VT
01247,NORTH ADAMS,MA
12866,SARATOGA SPRINGS,NY
12804,QUEENSBURY,NY
12801,GLENS FALLS,NY
01301,GREENFIELD,MA
05301,BRATTLEBORO,VT
03743,CLAREMONT,NH
06338,MASHANTUCKET,CT
06241,DAYVILLE,CT
02816,COVENTRY,RI
02852,NORTH KINGSTOWN,RI
02886,WARWICK,RI
02886,WARWICK,RI
02886,WARWICK,RI
02920,CRANSTON,RI
02920,CRANSTON,RI
02920,CRANSTON,RI
02920,CRANSTON,RI
02828,GREENVILLE,RI
02919,JOHNSTON,RI
02919,JOHNSTON,RI
02889,WARWICK,RI
02888,WARWICK,RI
02910,CRANSTON,RI
02909,PROVIDENCE,RI
02905,PROVIDENCE,RI
02907,PROVIDENCE,RI
02885,WARREN,RI
02771,SEEKONK,MA
02908,PROVIDENCE,RI
02904,PROVIDENCE,RI
02914,EAST PROVIDENCE,RI
02860,PAWTUCKET,RI
02916,RUMFORD,RI
02863,CENTRAL FALLS,RI
02703,ATTLEBORO,MA
01566,STURBRIDGE,MA
01570,WEBSTER,MA
01501,AUBURN,MA
01603,WORCESTER,MA
01610,WORCESTER,MA
01604,WORCESTER,MA
01545,SHREWSBURY,MA
01532,NORTHBOROUGH,MA
01606,WORCESTER,MA
02896,NORTH SMITHFIELD,RI
02895,WOONSOCKET,RI
01588,WHITINSVILLE,MA
01757,MILFORD,MA
02864,CUMBERLAND,RI
02760,NORTH ATTLEBORO,MA
02762,PLAINVILLE,MA
02038,FRANKLIN,MA
02053,MEDWAY,MA
01581,WESTBOROUGH,MA
01752,MARLBOROUGH,MA
01749,HUDSON,MA
01752,MARLBOROUGH,MA
01702,FRAMINGHAM,MA
01701,FRAMINGHAM,MA
02453,WALTHAM,MA
02452,WALTHAM,MA
02721,FALL RIVER,MA
02744,NEW BEDFORD,MA
02747,NORTH DARTMOUTH,MA
02745,NEW BEDFORD,MA
02719,FAIRHAVEN,MA
02721,FALL RIVER,MA
02726,SOMERSET,MA
02780,TAUNTON,MA
02780,TAUNTON,MA
02346,MIDDLEBORO,MA
02536,TEATICKET,MA
02538,EAST WAREHAM,MA
02324,BRIDGEWATER,MA
02356,NORTH EASTON,MA
02301,BROCKTON,MA
02072,STOUGHTON,MA
02324,BRIDGEWATER,MA
02382,WHITMAN,MA
02370,ROCKLAND,MA
02370,ROCKLAND,MA
02343,HOLBROOK,MA
02370,ROCKLAND,MA
02339,HANOVER,MA
02062,NORWOOD,MA
02132,WEST ROXBURY,MA
02131,ROSLINDALE,MA
02126,MATTAPAN,MA
02169,QUINCY,MA
02472,WATERTOWN,MA
02134,ALLSTON,MA
02138,CAMBRIDGE,MA
02121,DORCHESTER,MA
02116,BOSTON,MA
02125,DORCHESTER,MA
02127,BOSTON,MA
02116,BOSTON,MA
02128,EAST BOSTON,MA
02143,SOMERVILLE,MA
02141,CAMBRIDGE,MA
02155,MEDFORD,MA
02128,BOSTON,MA
02128,EAST BOSTON,MA
02128,EAST BOSTON,MA
02128,BOSTON,MA
02150,CHELSEA,MA
02148,MALDEN,MA
02184,BRAINTREE,MA
02188,WEYMOUTH,MA
02169,QUINCY,MA
02128,BOSTON,MA
02364,KINGSTON,MA
02360,PLYMOUTH,MA
02359,PEMBROKE,MA
01440,GARDNER,MA
01453,LEOMINSTER,MA
01453,LEOMINSTER,MA
01420,FITCHBURG,MA
01731,HANSCOM AFB,MA
01731,HANSCOM AFB,MA
01824,CHELMSFORD,MA
01851,LOWELL,MA
01850,LOWELL,MA
03060,NASHUA,NH
03063,NASHUA,NH
03055,MILFORD,NH
03054,MERRIMACK,NH
03052,LITCHFIELD,NH
03060,NASHUA,NH
03060,NASHUA,NH
03051,HUDSON,NH
03051,HUDSON,NH
03053,LONDONDERRY,NH
03038,DERRY,NH
03053,LONDONDERRY,NH
03103,MANCHESTER,NH
03104,MANCHESTER,NH
03301,CONCORD,NH
03301,CONCORD,NH
01803,BURLINGTON,MA
01890,WINCHESTER,MA
01887,WILMINGTON,MA
01906,SAUGUS,MA
01906,SAUGUS,MA
02180,STONEHAM,MA
01867,READING,MA
01876,TEWKSBURY,MA
01904,LYNN,MA
01970,SALEM,MA
01970,SALEM,MA
01970,SALEM,MA
01923,DANVERS,MA
01915,BEVERLY,MA
01915,BEVERLY,MA
01844,METHUEN,MA
01840,LAWRENCE,MA
03079,SALEM,NH
03079,SALEM,NH
01844,METHUEN,MA
01845,NORTH ANDOVER,MA
01830,HAVERHILL,MA
01913,AMESBURY,MA
03042,EPPING,NH
03885,STRATHAM,NH
03820,DOVER,NH
03878,SOMERSWORTH,NH
03878,SOMERSWORTH,NH
03867,ROCHESTER,NH
03801,PORTSMOUTH,NH
03904,KITTERY,ME
05701,RUTLAND,VT
03784,WEST LEBANON,NH
05641,BARRE,VT
12901,PLATTSBURGH,NY
12901,PLATTSBURGH,NY
12901,PLATTSBURGH,NY
05403,SOUTH BURLINGTON,VT
05446,COLCHESTER,VT
05446,COLCHESTER,VT
05478,ST ALBANS,VT
03264,PLYMOUTH,NH
03217,ASHLAND,NH
03561,LITTLETON,NH
04073,SANFORD,ME
04043,KENNEBUNK,ME
04005,BIDDEFORD,ME
04072,SACO,ME
04038,GORHAM,ME
04062,WINDHAM,ME
03860,NORTH CONWAY,NH
03860,NORTH CONWAY,NH
04281,SOUTH PARIS,ME
05819,ST JOHNSBURY,VT
03581,GORHAM,NH
02668,WEST BARNSTABLE,MA
02601,HYANNIS,MA
02601,HYANNIS,MA
02660,SOUTH DENNIS,MA
04106,SOUTH PORTLAND,ME
04103,PORTLAND,ME
04101,PORTLAND,ME
04102,PORTLAND,ME
04240,LEWISTON,ME
04210,AUBURN,ME
04210,AUBURN,ME
04240,LEWISTON,ME
04240,LEWISTON,ME
04011,BRUNSWICK,ME
04530,BATH,ME
04345,WEST GARDINER,ME
04330,AUGUSTA,ME
04841,ROCKLAND,ME
04938,FARMINGTON,ME
04901,WATERVILLE,ME
04976,SKOWHEGAN,ME
04412,BREWER,ME
04965,PALMYRA,ME
04401,BANGOR,ME
04473,ORONO,ME
04605,ELLSWORTH,ME
04619,CALAIS,ME
04730,HOULTON,ME
04769,PRESQUE ISLE,ME
04736,CARIBOU,ME
